sec,time,waiting_time_min
81410.0,22:36:50,45.516669900370474
81411.0,22:36:51,45.74781860617683
81412.0,22:36:52,45.74781860617683
81413.0,22:36:53,45.434439527548484
81414.0,22:36:54,45.7883544765032
81415.0,22:36:55,46.74923051368241
81416.0,22:36:56,46.74923051368241
81417.0,22:36:57,46.367291425890535
81418.0,22:36:58,46.367291425890535
81419.0,22:36:59,46.05253743890765
81420.0,22:37:00,46.05253743890765
81421.0,22:37:01,46.77495718917077
81422.0,22:37:02,46.05971610074024
81423.0,22:37:03,46.397814333849965
81424.0,22:37:04,45.9134171747571
81425.0,22:37:05,46.21808024361017
81426.0,22:37:06,45.62389909284636
81427.0,22:37:07,45.893774162213475
81428.0,22:37:08,45.466311310939396
81429.0,22:37:09,45.52450005564024
81430.0,22:37:10,45.52450005564024
81431.0,22:37:11,45.51946458098052
81432.0,22:37:12,45.51946458098052
81433.0,22:37:13,45.56193039430679
81434.0,22:37:14,45.56193039430679
81435.0,22:37:15,45.58343352967592
81436.0,22:37:16,45.83648472748901
81437.0,22:37:17,45.62100568039678
81438.0,22:37:18,45.84301453966085
81439.0,22:37:19,45.84301453966085
81440.0,22:37:20,46.00485260474549
81441.0,22:37:21,46.00485260474549
81442.0,22:37:22,46.164764330467975
81443.0,22:37:23,46.164764330467975
81444.0,22:37:24,46.40504814657518
81445.0,22:37:25,46.40504814657518
81446.0,22:37:26,46.510759567787076
81447.0,22:37:27,46.510759567787076
81448.0,22:37:28,45.280378829169784
81449.0,22:37:29,45.280378829169784
81450.0,22:37:30,45.280378829169784
81451.0,22:37:31,43.89748118604087
81452.0,22:37:32,44.018523206631656
81453.0,22:37:33,44.018523206631656
81454.0,22:37:34,43.91767819799595
81455.0,22:37:35,42.723882696440704
81456.0,22:37:36,41.3839783923943
81457.0,22:37:37,41.3839783923943
81458.0,22:37:38,41.43820756258162
81459.0,22:37:39,41.43820756258162
81460.0,22:37:40,41.18380002388367
81461.0,22:37:41,41.18380002388367
81462.0,22:37:42,41.05184464850657
81463.0,22:37:43,39.875689376977974
81464.0,22:37:44,40.46968311125699
81465.0,22:37:45,40.46968311125699
81466.0,22:37:46,40.53979015085545
81467.0,22:37:47,40.53979015085545
81468.0,22:37:48,40.32056037630439
81469.0,22:37:49,40.32056037630439
81470.0,22:37:50,38.75573179515486
81471.0,22:37:51,38.72918062848427
81472.0,22:37:52,37.84251882584601
81473.0,22:37:53,37.50916463347676
81474.0,22:37:54,36.71282741302469
81475.0,22:37:55,36.833282986773945
81476.0,22:37:56,36.65494615430483
81477.0,22:37:57,35.413390018230466
81478.0,22:37:58,35.82037419199624
81479.0,22:37:59,34.95739716023648
81480.0,22:38:00,34.314405554675616
81481.0,22:38:01,34.15330024794093
81482.0,22:38:02,34.15330024794093
81483.0,22:38:03,34.08476917162213
81484.0,22:38:04,34.08476917162213
81485.0,22:38:05,33.298688005069316
81486.0,22:38:06,33.298688005069316
